obsDate,temp,tempFeel,RH,MSLP,windSpeed,windDir,clouds,rain
17-02-23 19:11,25.9,26.4,69,1012,13.0,180,20,0.0
17-02-23 20:09,25.9,26.4,69,1013,5.5,220,20,0.0
17-02-23 21:11,24.9,25.5,78,1014,5.5,280,20,0.0
17-02-23 22:16,24.9,25.5,78,1014,3.7,0,20,0.0
17-02-23 23:11,23.9,24.6,83,1014,3.7,0,20,0.0
18-02-23 00:13,23.9,24.7,88,1014,3.7,0,20,0.0
18-02-23 01:10,23.9,24.7,88,1014,3.7,0,20,0.0
18-02-23 02:10,23.9,24.8,94,1013,3.7,0,20,0.0
18-02-23 03:10,22.4,22.8,80,1013,2.1,304,32,0.0
18-02-23 04:11,24.9,25.7,83,1012,3.7,0,75,0.0
18-02-23 05:10,23.9,24.8,94,1013,3.7,0,75,0.0
18-02-23 07:35,23.9,24.8,94,1014,3.7,0,75,0.0
18-02-23 08:24,25.9,26.6,78,1015,5.5,300,75,0.0
18-02-23 10:22,25.5,25.8,65,1016,2.5,136,94,0.0
18-02-23 11:10,26.9,28.4,65,1016,11.1,170,40,0.0
18-02-23 12:12,27.9,29.5,61,1015,14.8,150,40,0.0
18-02-23 13:05,27.9,29.5,61,1014,18.5,120,40,0.0
18-02-23 14:12,27.9,29.5,61,1013,14.8,120,75,0.0
18-02-23 15:10,25.9,26.4,69,1012,14.8,120,75,0.0
18-02-23 16:10,25.9,26.4,69,1011,16.7,120,75,0.0
18-02-23 17:10,27.9,29.5,61,1012,16.7,120,75,0.0
18-02-23 18:27,25.9,26.3,65,1012,9.3,200,75,0.0
18-02-23 19:08,25.9,26.3,65,1013,11.1,200,75,0.0
18-02-23 20:10,25.9,26.4,69,1013,3.7,0,75,0.0
18-02-23 21:10,24.9,25.5,78,1014,3.7,0,75,0.0
18-02-23 22:17,24.9,25.7,83,1015,3.7,0,75,0.0
18-02-23 23:10,24.9,25.7,83,1015,3.7,0,40,0.0
19-02-23 00:08,24.9,25.7,83,1014,3.7,0,40,0.0
19-02-23 01:10,23.9,24.7,88,1014,3.7,0,40,0.0
19-02-23 02:11,23.9,24.7,88,1013,3.7,0,40,0.0
19-02-23 03:10,22.3,22.7,80,1013,2.2,255,2,0.0
19-02-23 04:10,22.1,22.5,81,1013,2.2,283,5,0.0
19-02-23 05:10,21.9,22.3,81,1014,2.3,303,8,0.0
19-02-23 07:38,24.9,25.7,83,1015,3.7,0,75,0.0
19-02-23 08:32,24.9,25.7,83,1016,3.7,0,75,0.0
19-02-23 09:11,25.9,26.6,78,1016,3.7,0,75,0.0
19-02-23 10:13,26.9,28.7,69,1016,9.3,320,75,0.0
19-02-23 11:10,28.9,31.1,61,1016,11.1,150,75,0.0
19-02-23 12:13,28.9,31.1,61,1015,14.8,120,75,0.0
19-02-23 13:10,29.9,32.3,58,1014,16.7,120,75,0.0
19-02-23 14:12,29.9,32.3,58,1012,7.4,150,40,0.0
19-02-23 15:07,29.9,32.3,58,1011,14.8,200,40,0.0
19-02-23 16:08,28.9,31.1,61,1011,14.8,180,40,0.0
19-02-23 17:10,27.9,29.9,65,1011,13.0,200,40,0.0
19-02-23 18:28,26.9,28.7,69,1012,7.4,210,40,0.0
19-02-23 19:10,25.9,26.5,73,1012,5.5,220,40,0.0
19-02-23 20:10,25.9,26.5,73,1013,3.7,0,40,0.0
19-02-23 21:11,24.9,26.1,100,1013,3.7,0,40,0.0
19-02-23 22:16,24.9,25.7,83,1014,3.7,0,40,0.0
19-02-23 23:10,23.5,23.8,76,1014,6.0,235,0,0.0
20-02-23 00:07,23.9,24.8,94,1013,3.7,0,40,0.0
20-02-23 01:10,22.9,23.2,78,1012,4.5,269,0,0.0
20-02-23 02:10,23.9,24.8,94,1012,3.7,0,40,0.0
20-02-23 03:10,22.3,22.7,81,1012,5.0,273,0,0.0
20-02-23 04:10,22.1,22.5,81,1012,4.9,273,0,0.0
20-02-23 05:08,22.9,23.7,94,1012,3.7,0,40,0.0
20-02-23 07:40,21.9,22.8,100,1014,3.7,0,20,0.0
20-02-23 08:36,24.9,25.8,88,1015,3.7,0,20,0.0
20-02-23 09:12,25.9,26.8,83,1015,3.7,0,20,0.0
20-02-23 10:13,27.9,30.4,69,1015,7.4,240,20,0.0
20-02-23 11:10,29.9,31.6,54,1015,5.5,260,40,0.0
20-02-23 12:15,30.9,33.6,55,1013,7.4,250,40,0.0
20-02-23 13:10,30.9,33.6,55,1013,7.4,210,40,0.0
20-02-23 14:14,30.9,33.6,55,1011,13.0,110,40,0.0
20-02-23 15:10,30.9,32.7,51,1011,13.0,140,40,0.0
20-02-23 16:12,30.9,32.7,51,1011,13.0,140,20,0.0
20-02-23 17:11,29.9,32.3,58,1011,11.1,200,20,0.0
20-02-23 18:31,26.9,29.1,74,1012,11.1,180,20,0.0
20-02-23 19:11,26.9,29.4,78,1012,11.1,220,20,0.0
20-02-23 20:10,26.9,29.4,78,1013,5.5,240,20,0.0
20-02-23 21:11,26.9,29.4,78,1013,11.1,240,20,0.0
20-02-23 22:14,25.9,26.8,83,1014,5.5,270,20,0.0
20-02-23 23:10,24.9,25.8,88,1014,3.7,0,20,0.0
21-02-23 00:13,24.9,25.8,88,1013,3.7,0,20,0.0
21-02-23 01:10,24.9,25.9,94,1013,3.7,0,20,0.0
21-02-23 02:10,22.9,23.4,85,1012,6.6,260,0,0.0
21-02-23 03:10,23.9,25.0,100,1012,3.7,0,20,0.0
21-02-23 04:10,22.3,22.8,86,1012,4.9,274,0,0.0
21-02-23 05:10,22.2,22.7,86,1013,4.6,280,0,0.0
21-02-23 07:39,22.9,23.9,100,1014,5.5,230,20,0.0
21-02-23 08:34,24.9,25.9,94,1014,5.5,270,20,0.0
21-02-23 09:12,25.9,26.8,83,1015,3.7,0,0,0.0
21-02-23 10:14,27.9,30.4,69,1015,5.5,260,0,0.0
21-02-23 11:10,30.9,32.1,48,1015,7.4,200,0,0.0
21-02-23 12:13,30.9,34.2,58,1014,14.8,130,0,0.0
21-02-23 13:05,31.9,34.5,51,1013,11.1,110,0,0.0
21-02-23 14:14,32.9,35.1,46,1012,16.7,130,20,0.0
21-02-23 15:06,31.9,33.2,45,1011,13.0,170,20,0.0
21-02-23 16:12,31.9,32.2,40,1011,16.7,200,20,0.0
21-02-23 17:10,29.9,31.1,51,1012,16.7,180,0,0.0
21-02-23 18:31,27.9,30.4,69,1012,13.0,230,0,0.0
21-02-23 19:11,27.9,31.1,74,1012,13.0,240,0,0.0
21-02-23 20:11,26.9,29.4,78,1012,7.4,270,0,0.0
21-02-23 21:12,25.9,26.9,89,1013,5.5,280,0,0.0
21-02-23 22:18,25.9,27.0,94,1014,3.7,0,20,0.0
21-02-23 23:10,25.9,27.0,94,1013,3.7,0,40,0.0
22-02-23 00:14,24.9,26.1,100,1013,3.7,0,40,0.0
22-02-23 01:10,23.9,25.0,100,1013,3.7,0,40,0.0
22-02-23 02:11,23.9,25.0,100,1012,3.7,0,40,0.0
22-02-23 03:06,22.5,23.0,84,1012,6.1,266,0,0.0
22-02-23 04:11,23.9,25.0,100,1012,3.7,0,40,0.0
22-02-23 05:10,22.1,22.6,85,1013,5.9,263,0,0.0
22-02-23 07:38,23.7,24.2,81,1014,6.8,261,2,0.0
22-02-23 08:31,23.9,25.0,100,1014,3.7,0,1,0.0
22-02-23 09:12,25.9,26.8,83,1014,3.7,0,1,0.0
22-02-23 10:13,27.9,31.1,74,1015,3.7,0,1,0.0
22-02-23 11:10,29.9,32.3,58,1014,3.7,0,1,0.0
22-02-23 12:15,31.9,34.5,51,1013,16.7,140,20,0.0
22-02-23 13:10,31.9,33.8,48,1012,16.7,110,20,0.0
22-02-23 14:13,29.2,30.2,52,1010,22.4,169,11,0.0
22-02-23 15:08,28.7,29.6,53,1010,23.4,168,8,0.0
22-02-23 16:15,31.9,31.4,35,1010,18.5,190,20,0.0
22-02-23 17:11,30.9,31.1,42,1011,13.0,190,6,0.0
22-02-23 18:32,27.9,29.5,61,1011,9.3,230,0,0.0
22-02-23 19:12,26.9,28.7,69,1012,7.4,250,0,0.0
22-02-23 20:09,26.9,29.1,74,1012,13.0,250,0,0.0
22-02-23 21:11,25.9,26.8,83,1013,3.7,0,0,0.0
22-02-23 22:20,24.1,24.5,74,1014,12.7,225,10,0.0
22-02-23 23:10,24.9,25.8,88,1013,3.7,0,9,0.0
23-02-23 00:10,23.9,25.0,100,1013,3.7,0,0,0.0
23-02-23 01:10,23.9,25.0,100,1013,3.7,0,0,0.0
23-02-23 02:10,23.9,25.0,100,1012,3.7,0,0,0.0
23-02-23 03:11,22.5,22.8,78,1012,7.9,240,0,0.0
23-02-23 04:10,23.9,25.0,100,1012,3.7,0,0,0.0
23-02-23 05:10,23.9,25.0,100,1012,3.7,0,0,0.0
23-02-23 07:36,22.9,23.9,100,1013,3.7,0,3,0.0
23-02-23 08:27,24.9,25.8,88,1014,3.7,0,3,0.0
23-02-23 09:11,26.9,29.1,74,1014,5.5,280,4,0.0
23-02-23 10:12,28.9,30.1,54,1014,11.1,250,3,0.0
23-02-23 11:10,30.9,30.8,40,1014,13.0,260,2,0.0
23-02-23 12:14,31.9,31.7,37,1014,11.1,200,0,0.0
23-02-23 13:10,31.9,31.7,37,1012,18.5,190,0,0.0
23-02-23 14:14,31.9,32.8,43,1011,20.4,230,0,0.0
23-02-23 15:10,30.9,32.1,48,1011,18.5,220,0,0.0
23-02-23 16:12,29.9,31.1,51,1011,16.7,230,0,0.0
23-02-23 17:10,29.9,32.3,58,1011,14.8,210,0,0.0
23-02-23 18:30,27.9,30.4,69,1011,9.3,230,0,0.0
23-02-23 19:15,26.9,29.1,74,1012,9.3,240,0,0.0
23-02-23 20:10,25.9,26.5,73,1012,7.4,250,0,0.0
23-02-23 21:12,25.9,26.6,78,1013,3.7,0,0,0.0
23-02-23 22:21,24.9,25.7,83,1013,3.7,0,0,0.0
23-02-23 23:10,24.9,25.7,83,1013,3.7,0,0,0.0
24-02-23 00:15,24.9,25.8,88,1012,3.7,0,0,0.0
24-02-23 01:10,23.2,23.6,78,1012,5.8,248,0,0.0
24-02-23 02:11,22.9,23.3,78,1012,5.9,251,0,0.0
24-02-23 03:10,23.9,24.8,94,1011,3.7,0,0,0.0
24-02-23 04:11,23.9,24.8,94,1011,3.7,0,0,0.0
24-02-23 05:10,22.3,22.7,80,1012,5.3,273,0,0.0
24-02-23 07:37,22.9,23.7,94,1013,3.7,0,0,0.0
24-02-23 08:26,24.9,25.8,88,1014,3.7,0,0,0.0
24-02-23 09:12,26.9,29.1,74,1015,3.7,0,0,0.0
24-02-23 10:14,28.9,31.1,61,1015,5.5,200,0,0.0
24-02-23 11:10,29.9,32.3,58,1015,7.4,210,0,0.0
24-02-23 12:15,30.9,33.6,55,1015,9.3,230,0,0.0
24-02-23 13:11,31.9,34.5,51,1013,11.1,250,0,0.0
24-02-23 14:14,31.9,34.5,51,1012,20.4,190,0,0.0
24-02-23 15:10,30.9,33.6,55,1011,16.7,210,0,0.0
24-02-23 16:11,27.9,29.5,61,1011,21.3,169,0,0.0
24-02-23 17:10,28.9,31.7,65,1012,14.8,230,1,0.0
24-02-23 18:31,26.9,29.1,74,1013,14.8,230,2,0.0
24-02-23 19:11,26.9,29.1,74,1013,14.8,270,2,0.0
24-02-23 20:07,26.9,29.1,74,1014,7.4,250,3,0.0
24-02-23 21:08,25.9,26.6,78,1015,5.5,280,3,0.0
24-02-23 22:20,24.9,25.8,88,1015,3.7,0,3,0.0
24-02-23 23:10,24.9,25.8,88,1015,3.7,0,2,0.0
25-02-23 00:14,23.9,24.8,94,1015,3.7,0,0,0.0
25-02-23 01:10,23.9,24.8,94,1014,3.7,0,0,0.0
25-02-23 02:11,23.9,25.0,100,1014,3.7,0,0,0.0
25-02-23 03:10,23.9,25.0,100,1013,3.7,0,0,0.0
25-02-23 04:11,23.9,25.0,100,1013,3.7,0,0,0.0
25-02-23 05:10,22.3,22.6,79,1015,3.7,258,0,0.0
25-02-23 07:38,22.9,23.9,100,1016,3.7,0,0,0.0
